cliente,loja,contrato,data_venda,faturado,valor_entrada,autorizado,nivel_venda,tipo_plano,forma_venda,situacao,alteracao_vencimento,venda_autorizada,assinado_biometria,contrato_entregue,contrato_assinado,sem_autorizado,contrato_conversao,qtd_parcelas,qtd_parcelas_abertas,qtd_parcelas_vencidas,qtd_parcelas_quitadas,qtd_parcelas_quitadas_adiantadas,qtd_parcelas_quitadas_emdia,qtd_parcelas_quitadas_atrasado,qtd_parcelas_quitadas_atrasado_15dias,qtd_parcelas_quitadas_atrasado_30dias,qtd_parcelas_quitadas_atrasado_60dias,qtd_parcelas_quitadas_atrasado_90dias,primeiro_vencimento,ultimo_pagamento_integral,ultimo_pagamento_parcial,valor_financiado,juros_financiamento,valor_parcela,media_dias_atraso,mda,mda_aberto,mda_pago,juro_pago,desconto_juro,multa_paga,desconto_multa,saldo_devedor,qtd_inclusao_contrato_spc,qtd_retirado_contrato_spc,qtd_inclusao_cliente_spc,qtd_retirado_cliente_spc,qtd_inclusao_contrato_cobranca,qtd_consultas_ate15dias,qtd_consultas_ate30dias,qtd_consultas_ate60dias,qtd_consultas_mais60dias,qtd_registros,valor_total_registrado,registro_mais_antigo,registro_mais_recente,maior_valor_registrado,qtd_parc_quitadas_cliente,total_pago_cliente,qtd_parc_abertas_cliente,total_aberto_cliente,qtd_parc_avencer_cliente,total_avencer_cliente,qtd_parc_vencidas_cliente,total_vencido_cliente,mda_aberto_cliente,mda_vencido_cliente,qtd_contratos_quitados_cliente,qtd_contratos_abertos_cliente,qtd_contratos_avencer_cliente,qtd_contratos_vencidos_cliente,media_atraso_cliente,cliente_na_cobranca,qtd_total_ligacao,qtd_sucesso_ligacao,qtd_sms,qtd_acordos,qtd_acordos_cancelados,qtd_acordos_quitados,qtd_acordos_abertos,qtd_acordos_vencidos,codigo_credscore,rg,comprovante_identidade,rg_uf,sexo,data_nascimento,ddd_tel_fixo,tel_fixo,ddd_celular,celular,estado_civil,nome_conjuge,data_nascimento_conjuge,ddd_tel_conjuge,tel_conjuge,dependentes,email,veiculo,veiculo_financiado,moradia,bloqueado,falecido,loja_cadastro,data_criacao_cadastro,data_atualizacao_cadastro,cep,tipo_endereco,cidade_residencia,cidade_natal,anos_residencia,comprovante_residencia,ocupacao,ddd_comercial,telefone_comercial,data_admissao,carteira_assinada,salario,numero_beneficio,comprovante_renda,comprovante_renda_familiar,renda_familiar1_parentesco,renda_familiar1_ddd_celular,renda_familiar1_celular,renda_familiar1_ocupacao,renda_familiar1_ddd_comercial,renda_familiar1_fone_comercial,renda_familiar1_salario,renda_familiar1_codigo_cliente,renda_familiar2_parentesco,renda_familiar2_ddd_celular,renda_familiar2_celular,renda_familiar2_ocupacao,renda_familiar2_ddd_comercial,renda_familiar2_fone_comercial,renda_familiar2_salario,renda_familiar2_codigo_cliente,renda_familiar3_parentesco,renda_familiar3_ddd_celular,renda_familiar3_celular,renda_familiar3_ocupacao,renda_familiar3_ddd_comercial,renda_familiar3_fone_comercial,renda_familiar3_salario,renda_familiar3_codigo_cliente,referencia1_parentesco,referencia1_fone_residencial_ddd,referencia1_fone_residencial,referencia1_fone_comercial_ddd,referencia1_fone_comercial,referencia1_celular_ddd,referencia1_celular,referencia2_parentesco,referencia2_fone_residencial_ddd,referencia2_fone_residencial,referencia2_fone_comercial_ddd,referencia2_fone_comercial,referencia2_celular_ddd,referencia2_celular,referencia3_parentesco,referencia3_fone_residencial_ddd,referencia3_fone_residencial,referencia3_fone_comercial_ddd,referencia3_fone_comercial,referencia3_celular_ddd,referencia3_celular,quantidade_acordos,qtd_sms_enviado,qtd_ligacao_total,qtd_ligacao_sucesso,mda,mda_aberto,qtd_pagto_parciais,qtd_parcelas_pagto_parciais,possui_biometria,data_cadastro_biometrico,possui_compra_tidas
445207,301,13525,20140724,6.90,,,460,1,2,2,false,false,false,,,,false,1,1,0,0,0,0,0,0,0,0,0,20140824,,,6.90,0.00,6.90,,-14,-14,,,,,,6.90,0,0,0,0,0,,,,,,,,,,4,274.54,2,316.00,1,158.00,1,158.00,21,21,2,1,0,1,2,true,0,0,0,,,,,,445207,true,false,24,1,19671118,49,true,,true,5,false,,,false,0,false,1,true,1,false,false,301,20111213,20140801,885,34,4428,4428,,false,70,49,true,20000201,1,2000.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,6,,false,,false,49,true,6,49,true,,false,49,false,,,false,,false,,false,0,0,3,0,38,38,0,0,false,,true
445211,10220,1429,20111213,54.00,,,74,1,1,1,false,false,false,true,true,false,false,2,0,0,2,0,0,2,0,0,0,0,20120113,20120223,,54.00,0.00,27.00,7,10,,10,0.81,0.00,0.54,0.00,0.00,0,0,0,0,1,0,0,0,0,0,,,,,,,,,0,0.00,,,,,0,,,,,false,,,,,,,,,445211,true,false,24,2,19920203,41,true,41,true,1,false,,,false,0,false,1,true,1,false,false,10000,20111213,20140505,833,34,3025,2853,2,false,8,41,true,20081201,1,1000.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,41,true,,false,,false,14,41,true,,false,,false,,,false,,false,,false,0,7,11,4,41,15,4,4,false,,true
445211,10220,1473,20111220,242.90,,,74,1,1,1,false,false,false,true,true,false,false,3,0,0,3,1,0,2,2,1,0,0,20120120,20120424,20120317,242.90,0.00,80.97,19,35,,35,4.53,0.00,3.20,0.00,0.00,0,0,0,0,2,0,0,0,0,0,,,,,,,2,54.00,2,54.00,0,0.00,-24,,0,1,1,0,,false,,,,,,,,,445211,true,false,24,2,19920203,41,true,41,true,1,false,,,false,0,false,1,true,1,false,false,10000,20111213,20140505,833,34,3025,2853,2,false,8,41,true,20081201,1,1000.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,41,true,,false,,false,14,41,true,,false,,false,,,false,,false,,false,0,7,11,4,41,15,4,4,false,,true
445211,10220,1505,20111223,53.00,,,74,1,1,1,false,false,false,true,true,false,false,2,0,0,2,1,0,1,1,0,0,0,20120123,20120317,,53.00,0.00,26.50,9,23,,23,1.87,0.00,0.52,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,5,296.90,5,296.90,0,0.00,-21,,0,2,2,0,,false,,,,,,,,,445211,true,false,24,2,19920203,41,true,41,true,1,false,,,false,0,false,1,true,1,false,false,10000,20111213,20140505,833,34,3025,2853,2,false,8,41,true,20081201,1,1000.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,41,true,,false,,false,14,41,true,,false,,false,,,false,,false,,false,0,7,11,4,41,15,4,4,false,,true
445211,10220,1840,20120424,61.40,,,69,1,1,1,false,true,false,true,,,false,2,0,0,2,0,0,2,1,1,0,0,20120524,20120626,,61.40,0.00,30.70,18,33,,33,3.01,0.00,0.63,0.00,0.00,0,0,0,0,1,0,0,0,0,1,145.24,20120325,20120325,145.24,7,361.37,,,0,0.00,,,,,3,,,,13,false,1,1,4,,,,,,445211,true,false,24,2,19920203,41,true,41,true,1,false,,,false,0,false,1,true,1,false,false,10000,20111213,20140505,833,34,3025,2853,2,false,8,41,true,20081201,1,1000.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,41,true,,false,,false,14,41,true,,false,,false,,,false,,false,,false,0,7,11,4,41,15,4,4,false,,true
445211,10220,1924,20120510,93.70,,,69,1,1,1,false,true,false,true,true,false,false,3,0,0,3,0,0,3,2,0,0,0,20120610,20120811,,93.70,0.00,31.23,11,17,,17,2.92,0.00,1.25,0.00,0.00,0,0,0,0,0,0,0,0,0,1,145.24,20120325,20120325,145.24,7,361.37,2,61.40,2,61.40,0,0.00,-14,,3,1,1,0,13,false,1,1,4,,,,,,445211,true,false,24,2,19920203,41,true,41,true,1,false,,,false,0,false,1,true,1,false,false,10000,20111213,20140505,833,34,3025,2853,2,false,8,41,true,20081201,1,1000.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,41,true,,false,,false,14,41,true,,false,,false,,,false,,false,,false,0,7,11,4,41,15,4,4,false,,true
445211,10220,2171,20120706,86.70,,,102,1,1,1,false,true,false,true,true,false,false,2,0,0,2,0,0,2,1,0,0,0,20120806,20121005,,86.70,0.00,43.35,17,29,,29,3.61,0.00,0.86,0.00,0.00,0,0,0,0,2,0,0,0,0,2,,,,,10,460.17,2,62.00,2,62.00,0,0.00,-4,,4,1,1,0,14,false,1,1,4,,,,,,445211,true,false,24,2,19920203,41,true,41,true,1,false,,,false,0,false,1,true,1,false,false,10000,20111213,20140505,833,34,3025,2853,2,false,8,41,true,20081201,1,1000.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,41,true,,false,,false,14,41,true,,false,,false,,,false,,false,,false,0,7,11,4,41,15,4,4,false,,true
445211,10220,2247,20120727,52.70,,,102,1,1,1,false,true,false,true,true,false,false,2,0,0,2,1,0,1,1,0,0,0,20120827,20121015,,52.70,0.00,26.35,1,18,,18,1.33,0.00,0.52,0.00,0.00,0,0,0,0,0,0,0,0,0,1,145.24,20120325,20120325,145.24,11,493.28,3,117.70,3,117.70,0,0.00,-10,,4,2,2,0,14,false,1,1,4,,,,,,445211,true,false,24,2,19920203,41,true,41,true,1,false,,,false,0,false,1,true,1,false,false,10000,20111213,20140505,833,34,3025,2853,2,false,8,41,true,20081201,1,1000.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,41,true,,false,,false,14,41,true,,false,,false,,,false,,false,,false,0,7,11,4,41,15,4,4,false,,true
445211,10220,2321,20120811,39.90,,,102,1,1,1,false,true,false,true,true,false,false,1,0,0,1,0,0,1,1,1,0,0,20120911,20121015,,39.90,0.00,39.90,34,34,,34,3.95,0.00,0.80,0.00,0.00,0,0,0,0,1,0,0,0,0,1,,,,,14,594.68,2,69.00,2,69.00,0,0.00,-26,,5,2,2,0,11,false,1,1,4,,,,,,445211,true,false,24,2,19920203,41,true,41,true,1,false,,,false,0,false,1,true,1,false,false,10000,20111213,20140505,833,34,3025,2853,2,false,8,41,true,20081201,1,1000.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,41,true,,false,,false,14,41,true,,false,,false,,,false,,false,,false,0,7,11,4,41,15,4,4,false,,true
445211,10220,2397,20120901,125.80,,,193,1,1,1,false,true,false,true,true,false,false,2,0,0,2,0,0,2,1,1,0,0,20121001,20121212,20121015,125.80,0.00,62.90,28,41,,41,8.74,0.00,2.52,0.00,0.00,0,0,0,0,1,0,0,0,0,1,145.24,20120330,20120330,145.24,14,594.68,3,108.90,3,108.90,0,0.00,-5,,5,3,3,0,11,false,1,1,5,,,,,,445211,true,false,24,2,19920203,41,true,41,true,1,false,,,false,0,false,1,true,1,false,false,10000,20111213,20140505,833,34,3025,2853,2,false,8,41,true,20081201,1,1000.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,41,true,,false,,false,14,41,true,,false,,false,,,false,,false,,false,0,7,11,4,41,15,4,4,false,,true
445211,10220,2810,20121221,112.80,,,209,1,1,1,false,false,false,true,true,false,false,3,0,0,3,1,0,2,0,0,0,0,20130121,20130305,,112.80,0.00,37.60,0,12,,12,1.19,0.00,0.74,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,19,851.70,,,0,0.00,,,,,9,,,,15,false,11,4,6,,,,,,445211,true,false,24,2,19920203,41,true,41,true,1,false,,,false,0,false,1,true,1,false,false,10000,20111213,20140505,833,34,3025,2853,2,false,8,41,true,20081201,1,1000.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,41,true,,false,,false,14,41,true,,false,,false,,,false,,false,,false,0,7,11,4,41,15,4,4,false,,true
445211,10220,3056,20130305,112.60,,,209,1,1,1,false,false,false,true,true,false,false,2,0,0,2,1,0,1,1,0,0,0,20130405,20130425,20130423,112.60,0.00,56.30,4,18,,18,2.83,0.00,1.13,0.00,0.00,0,0,0,0,1,,,,,,,,,,22,966.43,,,0,0.00,,,,,10,,,,13,false,11,4,6,,,,,,445211,true,false,24,2,19920203,41,true,41,true,1,false,,,false,0,false,1,true,1,false,false,10000,20111213,20140505,833,34,3025,2853,2,false,8,41,true,20081201,1,1000.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,41,true,,false,,false,14,41,true,,false,,false,,,false,,false,,false,0,7,11,4,41,15,4,4,false,,true
445211,10220,4606,20140505,173.30,,,621,1,1,3,false,true,false,true,true,false,false,3,1,1,2,0,1,1,0,0,0,0,20140605,20140705,,173.30,0.00,57.77,2,5,5,1,0.00,0.00,0.00,0.00,57.00,0,0,0,0,0,0,0,0,0,1,,,,,24,1082.99,,,0,0.00,,,,,11,,,,12,false,11,4,7,,,,,,445211,true,false,24,2,19920203,41,true,41,true,1,false,,,false,0,false,1,true,1,false,false,10000,20111213,20140505,833,34,3025,2853,2,false,8,41,true,20081201,1,1000.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,41,true,,false,,false,14,41,true,,false,,false,,,false,,false,,false,0,7,11,4,41,15,4,4,false,,true
445211,10220,4845,20140626,104.30,,,621,1,1,3,false,true,false,true,true,false,false,3,3,1,0,0,0,0,0,0,0,0,20140726,,,104.30,0.00,34.77,15,15,15,,,,,,104.30,0,0,0,0,0,0,0,0,0,1,,,,,25,1142.29,2,114.00,2,114.00,0,0.00,-9,,11,1,1,0,12,false,11,4,7,,,,,,445211,true,false,24,2,19920203,41,true,41,true,1,false,,,false,0,false,1,true,1,false,false,10000,20111213,20140505,833,34,3025,2853,2,false,8,41,true,20081201,1,1000.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,41,true,,false,,false,14,41,true,,false,,false,,,false,,false,,false,0,7,11,4,41,15,4,4,false,,true
445211,10220,4933,20140718,226.70,,,621,1,1,2,false,true,false,,,,false,3,3,0,0,0,0,0,0,0,0,0,20140818,,,226.70,0.00,75.57,,-8,-8,,,,,,226.70,0,0,0,0,0,0,0,0,0,1,,,,,26,1199.29,4,161.30,4,161.30,0,0.00,-8,,11,2,2,0,11,false,11,4,7,,,,,,445211,true,false,24,2,19920203,41,true,41,true,1,false,,,false,0,false,1,true,1,false,false,10000,20111213,20140505,833,34,3025,2853,2,false,8,41,true,20081201,1,1000.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,41,true,,false,,false,14,41,true,,false,,false,,,false,,false,,false,0,7,11,4,41,15,4,4,false,,true
445212,10023,7762,20111213,350.00,,,74,1,1,1,false,false,false,true,true,false,false,3,0,0,3,1,0,2,0,0,0,0,20120113,20120309,,350.00,0.00,116.67,1,3,,3,0.00,0.00,0.00,0.00,0.00,0,0,2,1,0,0,0,0,0,0,,,,,,,,,0,0.00,,,,,0,,,,,false,,,,,,,,,445212,true,false,16,2,19931210,41,true,41,true,2,true,19860906,41,true,0,true,0,true,1,false,false,10000,20111213,20140730,818,34,2853,2853,17,false,67,,false,,0,950.00,false,true,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,8,41,true,,false,,false,15,41,true,,false,,false,4,20,31,3,394,394,1,1,true,20130412,true
445212,10023,8025,20120312,393.50,,,74,1,1,1,false,false,false,true,true,false,false,3,0,0,3,0,0,3,2,1,0,0,20120412,20120620,,393.50,0.00,131.17,26,50,,50,29.55,0.00,7.87,0.00,0.00,0,0,2,1,2,0,0,0,0,0,,,,,3,350.00,,,0,0.00,,,,,1,,,,1,false,,,,,,,,,445212,true,false,16,2,19931210,41,true,41,true,2,true,19860906,41,true,0,true,0,true,1,false,false,10000,20111213,20140730,818,34,2853,2853,17,false,67,,false,,0,950.00,false,true,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,8,41,true,,false,,false,15,41,true,,false,,false,4,20,31,3,394,394,1,1,true,20130412,true
445212,10023,8538,20120723,386.50,,,104,1,1,1,false,false,false,true,true,false,false,3,0,0,3,0,0,3,2,0,0,0,20120823,20121113,20121008,386.50,0.00,128.83,16,21,,21,17.76,0.00,7.73,0.00,0.00,0,0,2,1,2,0,0,0,0,0,,,,,6,780.92,,,0,0.00,,,,,2,,,,13,false,4,0,3,,,,,,445212,true,false,16,2,19931210,41,true,41,true,2,true,19860906,41,true,0,true,0,true,1,false,false,10000,20111213,20140730,818,34,2853,2853,17,false,67,,false,,0,950.00,false,true,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,8,41,true,,false,,false,15,41,true,,false,,false,4,20,31,3,394,394,1,1,true,20130412,true
445212,10023,9207,20130111,294.64,,,210,1,1,1,false,false,false,true,true,false,false,3,0,0,3,0,1,2,1,0,0,0,20130211,20130411,,294.64,0.00,98.21,11,21,,21,8.97,0.00,3.93,0.00,0.00,0,0,2,1,1,0,0,0,0,0,,,,,9,1192.91,,,0,0.00,,,,,3,,,,14,false,4,0,5,,,,,,445212,true,false,16,2,19931210,41,true,41,true,2,true,19860906,41,true,0,true,0,true,1,false,false,10000,20111213,20140730,818,34,2853,2853,17,false,67,,false,,0,950.00,false,true,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,8,41,true,,false,,false,15,41,true,,false,,false,4,20,31,3,394,394,1,1,true,20130412,true
445212,10023,9504,20130412,402.20,,,211,1,1,3,false,false,false,true,true,false,false,4,2,2,2,0,0,2,2,1,0,0,20130512,20130709,,432.80,30.60,108.20,211,394,394,58,27.74,0.00,4.34,0.00,216.00,2,1,2,1,2,0,0,0,0,0,,,,,12,1500.45,,,0,0.00,,,,,4,,,,14,false,4,0,6,,,,,,445212,true,false,16,2,19931210,41,true,41,true,2,true,19860906,41,true,0,true,0,true,1,false,false,10000,20111213,20140730,818,34,2853,2853,17,false,67,,false,,0,950.00,false,true,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,8,41,true,,false,,false,15,41,true,,false,,false,4,20,31,3,394,394,1,1,true,20130412,true
445212,10023,9873,20130709,248.70,,,210,1,1,3,false,false,true,true,true,,false,3,3,3,0,0,0,0,0,0,0,0,20130809,,,248.70,0.00,82.90,335,366,366,,,,,,248.70,0,0,2,1,1,,,,,,,,,,14,1749.32,2,216.00,2,216.00,0,0.00,-3,,4,1,1,0,18,true,11,1,10,,,,,,445212,true,false,16,2,19931210,41,true,41,true,2,true,19860906,41,true,0,true,0,true,1,false,false,10000,20111213,20140730,818,34,2853,2853,17,false,67,,false,,0,950.00,false,true,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,8,41,true,,false,,false,15,41,true,,false,,false,4,20,31,3,394,394,1,1,true,20130412,true
39099,10369,95,20140502,69.90,,,616,1,1,3,false,false,true,true,true,,false,4,3,2,1,0,0,1,1,0,0,0,20140602,20140617,,69.90,0.00,17.48,21,39,39,15,0.85,0.00,0.38,0.00,51.00,0,0,0,0,2,0,0,0,0,0,,,,,7,270.82,,,0,0.00,,,,,3,,,,158,false,,,,,,,,,39099,true,false,0,2,19830703,,false,47,true,0,false,,,false,,false,,,,false,false,10369,20060112,20140516,893,34,4508,,,false,190,47,true,20130805,1,910.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,,false,,false,47,true,14,47,true,,false,,false,,,false,,false,,false,0,5,8,0,362,39,0,0,true,20140502,true
39099,10369,138,20140516,59.90,,,603,1,1,3,false,false,true,true,true,,false,3,2,1,1,0,0,1,1,1,0,0,20140616,20140717,,59.90,0.00,19.97,28,31,25,31,2.04,0.00,0.44,0.00,38.00,0,0,0,0,1,0,0,0,0,0,,,,,7,270.82,4,69.90,4,69.90,0,0.00,-17,,3,1,1,0,158,false,,,,,,,,,39099,true,false,0,2,19830703,,false,47,true,0,false,,,false,,false,,,,false,false,10369,20060112,20140516,893,34,4508,,,false,190,47,true,20130805,1,910.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,5,,false,,false,47,true,14,47,true,,false,,false,,,false,,false,,false,0,5,8,0,362,39,0,0,true,20140502,true
445213,10183,2510,20111213,244.40,,,74,1,1,1,false,false,false,true,,,false,4,0,0,4,1,1,2,0,0,0,0,20120113,20120315,,244.40,0.00,61.10,0,7,,7,1.29,0.00,1.23,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0.00,,,,,0,,,,,false,,,,,,,,,445213,true,false,16,2,19930703,41,true,41,true,1,false,,,false,0,false,0,true,1,false,false,10183,20111213,20130112,830,34,3110,2853,11,false,12,41,true,20110513,1,800.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,7,41,true,,false,,false,,,false,,false,,false,0,1,0,0,30,,1,1,false,,true
445213,10183,2862,20120303,116.90,,,74,1,1,1,false,false,false,true,,,false,2,0,0,2,0,0,2,0,0,0,0,20120403,20120505,,116.90,0.00,58.45,2,2,,2,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,2,1,0,,,,,2,124.92,2,122.00,2,122.00,0,0.00,-10,,0,1,1,0,4,false,,,,,,,,,445213,true,false,16,2,19930703,41,true,41,true,1,false,,,false,0,false,0,true,1,false,false,10183,20111213,20130112,830,34,3110,2853,11,false,12,41,true,20110513,1,800.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,7,41,true,,false,,false,,,false,,false,,false,0,1,0,0,30,,1,1,false,,true
445213,10183,2876,20120307,77.90,,,74,1,1,1,false,false,false,true,,,false,1,0,0,1,1,0,0,0,0,0,0,20120407,20120315,,77.90,0.00,77.90,0,-23,,-23,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,2,1,0,,,,,2,124.92,4,238.90,4,238.90,0,0.00,-6,,0,2,2,0,4,false,,,,,,,,,445213,true,false,16,2,19930703,41,true,41,true,1,false,,,false,0,false,0,true,1,false,false,10183,20111213,20130112,830,34,3110,2853,11,false,12,41,true,20110513,1,800.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,7,41,true,,false,,false,,,false,,false,,false,0,1,0,0,30,,1,1,false,,true
445213,10183,2918,20120315,139.90,,,74,1,1,1,false,false,false,true,,,false,3,0,0,3,0,0,3,0,0,0,0,20120415,20120620,,139.90,0.00,46.63,5,5,,5,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,2,0,,,,,5,324.82,4,256.79,4,256.79,0,0.00,-19,,2,2,2,0,0,false,,,,,,,,,445213,true,false,16,2,19930703,41,true,41,true,1,false,,,false,0,false,0,true,1,false,false,10183,20111213,20130112,830,34,3110,2853,11,false,12,41,true,20110513,1,800.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,7,41,true,,false,,false,,,false,,false,,false,0,1,0,0,30,,1,1,false,,true
445213,10183,2919,20120315,139.89,,,74,1,1,1,false,false,false,true,,,false,2,0,0,2,1,0,1,0,0,0,0,20120415,20120503,,139.89,0.00,69.95,0,3,,3,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,2,0,,,,,5,324.82,5,256.80,5,256.80,0,0.00,-19,,2,2,2,0,0,false,,,,,,,,,445213,true,false,16,2,19930703,41,true,41,true,1,false,,,false,0,false,0,true,1,false,false,10183,20111213,20130112,830,34,3110,2853,11,false,12,41,true,20110513,1,800.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,7,41,true,,false,,false,,,false,,false,,false,0,1,0,0,30,,1,1,false,,true
445213,10183,3129,20120502,200.00,,,74,1,1,1,false,false,false,true,true,false,false,4,0,0,4,3,0,1,0,0,0,0,20120602,20120829,,200.00,0.00,50.00,0,4,,4,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,3,0,,,,,8,502.51,4,219.00,4,219.00,0,0.00,-1,,2,3,3,0,0,false,,,,,,,,,445213,true,false,16,2,19930703,41,true,41,true,1,false,,,false,0,false,0,true,1,false,false,10183,20111213,20130112,830,34,3110,2853,11,false,12,41,true,20110513,1,800.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,7,41,true,,false,,false,,,false,,false,,false,0,1,0,0,30,,1,1,false,,true
445213,10183,3290,20120529,66.90,,,104,1,1,1,false,false,false,true,true,false,false,1,0,0,1,0,0,1,0,0,0,0,20120629,20120706,,66.90,0.00,66.90,7,7,,7,1.20,0.00,1.34,0.00,0.00,0,0,0,0,0,0,0,2,1,0,,,,,12,725.51,4,196.00,4,196.00,0,0.00,-17,,4,2,2,0,0,false,,,,,,,,,445213,true,false,16,2,19930703,41,true,41,true,1,false,,,false,0,false,0,true,1,false,false,10183,20111213,20130112,830,34,3110,2853,11,false,12,41,true,20110513,1,800.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,7,41,true,,false,,false,,,false,,false,,false,0,1,0,0,30,,1,1,false,,true
445213,10183,3602,20120731,391.60,,,104,1,1,1,false,false,false,true,true,false,false,4,0,0,4,2,1,1,0,0,0,0,20120831,20121105,,391.60,0.00,97.90,0,3,,3,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,16,940.95,1,50.00,1,50.00,0,0.00,-33,,6,1,1,0,0,false,,,,,,,,,445213,true,false,16,2,19930703,41,true,41,true,1,false,,,false,0,false,0,true,1,false,false,10183,20111213,20130112,830,34,3110,2853,11,false,12,41,true,20110513,1,800.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,7,41,true,,false,,false,,,false,,false,,false,0,1,0,0,30,,1,1,false,,true
445213,10183,3875,20121001,213.70,,,210,1,1,1,false,false,false,true,true,false,false,3,0,0,3,2,0,1,0,0,0,0,20121101,20121212,,213.70,0.00,71.23,0,2,,2,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,19,1188.55,2,194.00,2,194.00,0,0.00,-30,,7,1,1,0,0,false,,,,,,,,,445213,true,false,16,2,19930703,41,true,41,true,1,false,,,false,0,false,0,true,1,false,false,10183,20111213,20130112,830,34,3110,2853,11,false,12,41,true,20110513,1,800.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,7,41,true,,false,,false,,,false,,false,,false,0,1,0,0,30,,1,1,false,,true
445213,10183,4221,20121205,222.80,,,210,1,1,1,false,false,false,true,true,false,false,3,0,0,3,0,0,3,1,1,0,0,20130105,20130404,20130213,222.80,0.00,74.27,13,30,,30,3.00,0.00,2.98,0.00,0.00,0,0,0,0,1,,,,,,,,,,23,1525.25,1,71.00,1,71.00,0,0.00,-27,,8,1,1,0,0,false,,,,,,,,,445213,true,false,16,2,19930703,41,true,41,true,1,false,,,false,0,false,0,true,1,false,false,10183,20111213,20130112,830,34,3110,2853,11,false,12,41,true,20110513,1,800.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,7,41,true,,false,,false,,,false,,false,,false,0,1,0,0,30,,1,1,false,,true
445213,10183,4286,20121212,139.90,,,209,1,1,1,false,false,false,true,true,false,false,2,0,0,2,1,1,0,0,0,0,0,20130112,20130208,,139.90,0.00,69.95,0,0,,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,24,1596.25,3,222.80,3,222.80,0,0.00,-24,,9,1,1,0,0,false,,,,,,,,,445213,true,false,16,2,19930703,41,true,41,true,1,false,,,false,0,false,0,true,1,false,false,10183,20111213,20130112,830,34,3110,2853,11,false,12,41,true,20110513,1,800.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,8,41,true,,false,,false,7,41,true,,false,,false,,,false,,false,,false,0,1,0,0,30,,1,1,false,,true
