;faturado;valor_entrada;qtd_parcelas;valor_financiado;valor_parcela;mda;qtd_consultas_ate15dias;qtd_consultas_ate60dias;qtd_registros;qtd_contratos_quitados_cliente;qtd_contratos_abertos_cliente;media_atraso_cliente;sexo;idade;tel_fixo;estado_civil;dependentes;veiculo;veiculo_financiado;moradia;anos_residencia;ocupacao;telefone_comercial;anos_empresa;salario;mda_cliente
62;85.0;;3;85.0;28.33;292;3.0;3.0;0.0;3;;5.0;2;31;True;1;1.0;0.0;True;1.0;26.0;64.0;True;5;800.0;292
63;23.0;;1;23.0;23.0;289;0.0;0.0;0.0;3;1.0;3.0;2;31;True;1;1.0;0.0;True;1.0;26.0;64.0;True;5;800.0;292
64;75.0;;1;75.0;75.0;6;;;;3;2.0;35.0;2;31;True;1;1.0;0.0;True;1.0;26.0;64.0;True;5;800.0;292
65;204.3;;3;207.3;69.1;276;0.0;0.0;0.0;6;;37.0;2;31;True;1;1.0;0.0;True;1.0;26.0;64.0;True;5;800.0;292
66;99.06;;3;99.06;33.02;269;0.0;0.0;0.0;6;1.0;37.0;2;31;True;1;1.0;0.0;True;1.0;26.0;64.0;True;5;800.0;292
67;13.75;;1;13.75;13.75;-5;0.0;0.0;0.0;6;1.0;3.0;2;37;False;2;;;;;;55.0;True;10;1100.0;27
68;64.0;;3;64.0;21.33;9;0.0;0.0;0.0;6;1.0;3.0;2;37;False;2;;;;;;55.0;True;10;1100.0;27
69;31.0;;1;31.0;31.0;-7;0.0;0.0;0.0;8;;0.0;2;60;True;2;1.0;0.0;;1.0;;66.0;True;22;701.0;5
70;499.45;;5;506.95;101.39;3;0.0;1.0;0.0;1;;;2;63;True;1;0.0;0.0;;1.0;31.0;149.0;True;18;872.0;6
71;94.61;;5;102.1;20.42;2;0.0;0.0;0.0;1;1.0;0.0;2;63;True;1;0.0;0.0;;1.0;31.0;149.0;True;18;872.0;6
72;174.79;;5;182.3;36.46;3;0.0;0.0;0.0;1;2.0;0.0;2;63;True;1;0.0;0.0;;1.0;31.0;149.0;True;18;872.0;6
73;273.44;;6;282.42;47.07;6;0.0;0.0;0.0;1;3.0;0.0;2;63;True;1;0.0;0.0;;1.0;31.0;149.0;True;18;872.0;6
74;215.0;;6;223.98;37.33;-1;0.0;0.0;0.0;3;2.0;0.0;2;63;True;1;0.0;0.0;;1.0;31.0;149.0;True;18;872.0;6
75;323.69;;6;332.7;55.45;-3;0.0;0.0;0.0;6;;0.0;2;63;True;1;0.0;0.0;;1.0;31.0;149.0;True;18;872.0;6
76;134.8;;3;139.29;46.43;-29;0.0;0.0;0.0;24;;0.0;2;70;True;3;0.0;0.0;;1.0;18.0;68.0;False;117;300.0;9
77;287.92;;4;293.92;73.48;8;0.0;0.0;0.0;9;;691.0;2;55;True;3;0.0;2.0;True;1.0;;66.0;True;18;678.0;2452
78;375.0;;4;381.0;95.25;10;0.0;0.0;0.0;10;;585.0;2;55;True;3;0.0;2.0;True;1.0;;66.0;True;18;678.0;2452
79;82.8;;3;87.3;29.1;20;0.0;0.0;0.0;10;1.0;564.0;2;55;True;3;0.0;2.0;True;1.0;;66.0;True;18;678.0;2452
80;111.0;;2;111.0;55.5;17;0.0;0.0;0.0;29;1.0;8.0;2;38;True;6;;;;;;66.0;True;0;800.0;47
81;149.9;;2;153.9;76.95;-1;0.0;0.0;0.0;28;;8.0;2;38;True;6;;;;;;66.0;True;0;800.0;47
82;329.8;;5;333.8;66.76;23;0.0;0.0;0.0;29;;7.0;2;38;True;6;;;;;;66.0;True;0;800.0;47
83;119.9;;3;123.9;41.3;0;0.0;0.0;0.0;22;;4.0;2;38;False;1;;;;;;66.0;True;0;1200.0;62
84;69.8;;3;74.31;24.77;4;0.0;0.0;0.0;77;;12.0;2;48;True;1;1.0;0.0;;1.0;30.0;8.0;True;19;750.0;65
85;309.7;;5;317.2;63.44;11;0.0;0.0;0.0;78;;12.0;2;48;True;1;1.0;0.0;;1.0;30.0;8.0;True;19;750.0;65
86;93.17;;3;93.17;31.06;33;0.0;0.0;0.0;85;1.0;7.0;2;47;True;2;;;;;;70.0;True;17;750.0;150
87;197.67;;4;197.67;49.42;6;0.0;0.0;0.0;85;1.0;7.0;2;47;True;2;;;;;;70.0;True;17;750.0;150
88;61.1;;2;61.1;30.55;-10;0.0;0.0;0.0;4;;0.0;2;65;False;2;;;;;;5.0;False;0;601.0;4
89;33.98;;2;33.98;16.99;-3;0.0;0.0;0.0;2;;0.0;2;65;False;2;;;;;;5.0;False;0;601.0;4
90;94.8;;3;94.8;31.6;1;0.0;0.0;0.0;3;;0.0;2;65;False;2;;;;;;5.0;False;0;601.0;4
91;138.0;;1;138.0;138.0;3;0.0;0.0;8.0;3;;66.0;2;50;True;2;1.0;1.0;True;2.0;2.0;54.0;True;117;6000.0;111
92;369.0;;4;369.0;92.25;7;0.0;0.0;8.0;4;;60.0;2;50;True;2;1.0;1.0;True;2.0;2.0;54.0;True;117;6000.0;111
93;168.9;;4;168.9;42.23;-13;0.0;0.0;8.0;4;1.0;60.0;2;50;True;2;1.0;1.0;True;2.0;2.0;54.0;True;117;6000.0;111
94;244.0;;5;251.5;50.3;9;0.0;0.0;0.0;33;;0.0;2;48;True;2;1.0;0.0;;1.0;;83.0;True;18;408.0;22
95;359.78;;6;368.76;61.46;10;0.0;0.0;0.0;34;;0.0;2;48;True;2;1.0;0.0;;1.0;;83.0;True;18;408.0;22
96;134.7;;3;139.2;46.4;2;0.0;0.0;0.0;30;;0.0;2;48;True;2;1.0;0.0;;1.0;;83.0;True;18;408.0;22
97;219.7;;5;227.2;45.44;-3;0.0;0.0;0.0;31;;0.0;2;48;True;2;1.0;0.0;;1.0;;83.0;True;18;408.0;22
98;94.89;;5;102.4;20.48;6;0.0;0.0;0.0;31;1.0;0.0;2;48;True;2;1.0;0.0;;1.0;;83.0;True;18;408.0;22
99;315.0;;4;315.0;78.75;39;0.0;1.0;0.0;25;;116.0;2;39;True;2;1.0;1.0;False;1.0;12.0;184.0;False;18;700.0;1243
100;69.9;;2;69.9;34.95;20;0.0;0.0;3.0;3;;31.0;2;44;False;1;0.0;0.0;;1.0;12.0;208.0;True;11;724.0;56
101;149.8;;3;154.29;51.43;54;1.0;8.0;0.0;17;;20.0;1;53;False;2;0.0;0.0;;1.0;6.0;207.0;False;0;915.0;68
102;99.99;;6;109.02;18.17;37;0.0;0.0;0.0;17;2.0;19.0;1;53;False;2;0.0;0.0;;1.0;6.0;207.0;False;0;915.0;68
103;59.9;;6;59.9;9.98;37;0.0;0.0;0.0;17;2.0;19.0;1;53;False;2;0.0;0.0;;1.0;6.0;207.0;False;0;915.0;68
104;327.38;;5;334.9;66.98;5;2.0;4.0;0.0;2;;738.0;2;36;True;1;0.0;0.0;;1.0;5.0;21.0;True;7;1300.0;1473
105;319.4;;4;319.4;79.85;28;0.0;0.0;1.0;9;;31.0;1;35;False;2;;;;1.0;1.0;82.0;False;12;926.24;109
106;89.9;;3;89.9;29.97;24;0.0;0.0;0.0;2;;0.0;2;59;True;1;;;;;;67.0;True;17;1000.0;24
107;58.92;;3;58.92;19.64;18;0.0;0.0;0.0;5;;15.0;2;37;True;2;;;;;;6.0;True;15;1210.0;130
108;31.8;;2;31.8;15.9;130;0.0;0.0;0.0;6;;12.0;2;37;True;2;;;;;;6.0;True;15;1210.0;130
109;38.79;;2;41.8;20.9;-14;0.0;0.0;0.0;29;1.0;2.0;2;48;True;2;0.0;0.0;;1.0;10.0;84.0;True;6;700.0;26
110;470.96;;5;478.45;95.69;3;0.0;1.0;0.0;69;2.0;3.0;1;32;True;2;0.0;0.0;;1.0;;77.0;True;7;2000.0;97
111;155.47;;3;159.96;53.32;12;0.0;1.0;0.0;70;2.0;3.0;1;32;True;2;0.0;0.0;;1.0;;77.0;True;7;2000.0;97
112;124.94;;2;127.94;63.97;8;0.0;0.0;0.0;71;2.0;2.0;1;32;True;2;0.0;0.0;;1.0;;77.0;True;7;2000.0;97
113;169.8;;3;174.3;58.1;29;0.0;0.0;0.0;74;;2.0;1;32;True;2;0.0;0.0;;1.0;;77.0;True;7;2000.0;97
114;255.78;;5;263.3;52.66;16;;;;74;1.0;2.0;1;32;True;2;0.0;0.0;;1.0;;77.0;True;7;2000.0;97
115;59.9;;2;62.9;31.45;-2;0.0;0.0;0.0;75;1.0;2.0;1;32;True;2;0.0;0.0;;1.0;;77.0;True;7;2000.0;97
116;301.56;;6;310.56;51.76;18;0.0;0.0;0.0;75;2.0;2.0;1;32;True;2;0.0;0.0;;1.0;;77.0;True;7;2000.0;97
117;140.3;;3;144.81;48.27;1;0.0;0.0;0.0;76;2.0;2.0;1;32;True;2;0.0;0.0;;1.0;;77.0;True;7;2000.0;97
118;124.7;;3;129.21;43.07;10;0.0;0.0;0.0;78;1.0;2.0;1;32;True;2;0.0;0.0;;1.0;;77.0;True;7;2000.0;97
119;154.7;;4;160.72;40.18;3;0.0;0.0;0.0;79;1.0;2.0;1;32;True;2;0.0;0.0;;1.0;;77.0;True;7;2000.0;97
120;168.98;;5;176.5;35.3;19;0.0;0.0;0.0;79;2.0;2.0;1;32;True;2;0.0;0.0;;1.0;;77.0;True;7;2000.0;97
121;189.9;;5;197.4;39.48;28;0.0;0.0;0.0;80;2.0;2.0;1;32;True;2;0.0;0.0;;1.0;;77.0;True;7;2000.0;97
122;179.8;;4;179.8;44.95;4;0.0;0.0;0.0;5;;0.0;2;37;False;3;;;;;;64.0;True;8;750.0;37
123;109.9;;3;109.9;36.63;11;0.0;0.0;0.0;5;1.0;0.0;2;37;False;3;;;;;;64.0;True;8;750.0;37
124;14.1;;1;14.1;14.1;-2;0.0;0.0;0.0;3;;0.0;2;37;False;3;;;;;;64.0;True;8;750.0;37
125;14.4;;1;14.4;14.4;37;0.0;0.0;0.0;4;;0.0;2;37;False;3;;;;;;64.0;True;8;750.0;37
126;168.02;;3;172.53;57.51;13;0.0;0.0;0.0;4;;81.0;2;50;True;1;1.0;0.0;;1.0;;66.0;False;18;800.0;531
127;354.73;;5;362.25;72.45;27;0.0;0.0;0.0;4;1.0;76.0;2;50;True;1;1.0;0.0;;1.0;;66.0;False;18;800.0;531
128;215.68;;5;223.2;44.64;36;1.0;2.0;0.0;5;1.0;63.0;2;50;True;1;1.0;0.0;;1.0;;66.0;False;18;800.0;531
129;111.86;;5;119.35;23.87;14;0.0;0.0;0.0;6;1.0;52.0;2;50;True;1;1.0;0.0;;1.0;;66.0;False;18;800.0;531
130;165.85;;5;173.35;34.67;12;0.0;0.0;0.0;6;2.0;52.0;2;50;True;1;1.0;0.0;;1.0;;66.0;False;18;800.0;531
131;199.8;;6;208.8;34.8;89;0.0;0.0;0.0;7;2.0;46.0;2;50;True;1;1.0;0.0;;1.0;;66.0;False;18;800.0;531
132;50.0;;5;57.5;11.5;95;0.0;0.0;0.0;7;3.0;41.0;2;50;True;1;1.0;0.0;;1.0;;66.0;False;18;800.0;531
133;139.61;;6;148.62;24.77;101;0.0;0.0;0.0;9;2.0;38.0;2;50;True;1;1.0;0.0;;1.0;;66.0;False;18;800.0;531
134;292.7;;6;301.68;50.28;300;0.0;0.0;0.0;12;;38.0;2;50;True;1;1.0;0.0;;1.0;;66.0;False;18;800.0;531
135;159.9;;4;163.88;40.97;27;0.0;0.0;0.0;18;;2.0;2;51;True;2;;;;;;67.0;True;11;434.0;57
136;284.78;;5;292.3;58.46;22;0.0;0.0;0.0;1;;;2;55;True;2;0.0;0.0;;1.0;35.0;111.0;True;28;1000.0;29
137;219.77;;5;227.25;45.45;17;0.0;0.0;0.0;2;;2.0;2;55;True;2;0.0;0.0;;1.0;35.0;111.0;True;28;1000.0;29
138;177.88;;4;183.88;45.97;29;0.0;0.0;0.0;3;;0.0;2;55;True;2;0.0;0.0;;1.0;35.0;111.0;True;28;1000.0;29
139;229.96;;4;235.96;58.99;1;0.0;0.0;0.0;3;1.0;0.0;2;55;True;2;0.0;0.0;;1.0;35.0;111.0;True;28;1000.0;29
140;158.58;;5;166.1;33.22;16;7.0;8.0;0.0;4;;11.0;1;34;True;2;0.0;0.0;;1.0;4.0;46.0;True;11;1800.0;126
141;156.3;;3;160.8;53.6;23;0.0;0.0;0.0;6;;18.0;1;34;True;2;0.0;0.0;;1.0;4.0;46.0;True;11;1800.0;126
142;102.67;;3;107.16;35.72;126;0.0;0.0;0.0;6;1.0;16.0;1;34;True;2;0.0;0.0;;1.0;4.0;46.0;True;11;1800.0;126
143;554.3;;5;561.8;112.36;58;0.0;0.0;0.0;4;1.0;12.0;1;34;True;2;0.0;0.0;;1.0;4.0;46.0;True;11;1800.0;126
144;373.09;;6;382.08;63.68;30;0.0;0.0;0.0;8;;21.0;1;34;True;2;0.0;0.0;;1.0;4.0;46.0;True;11;1800.0;126
145;130.53;;4;132.44;33.11;10;1.0;3.0;0.0;4;;0.0;2;68;False;4;0.0;0.0;;1.0;1.0;69.0;False;0;675.0;13
146;428.45;;5;428.45;85.69;45;0.0;0.0;0.0;21;;36.0;2;34;True;5;;;;;;67.0;True;15;900.0;248
147;368.22;;6;377.22;62.87;18;0.0;0.0;0.0;5;;2.0;2;44;True;1;0.0;1.0;False;1.0;;69.0;False;0;1000.0;18
148;59.89;;1;61.39;61.39;6;0.0;0.0;0.0;2;;0.0;2;44;True;1;0.0;1.0;False;1.0;;69.0;False;0;1000.0;18
149;222.69;;5;230.2;46.04;5;0.0;0.0;0.0;3;;2.0;2;44;True;1;0.0;1.0;False;1.0;;69.0;False;0;1000.0;18
150;58.89;;2;61.9;30.95;13;0.0;0.0;0.0;3;1.0;1.0;2;44;True;1;0.0;1.0;False;1.0;;69.0;False;0;1000.0;18
151;190.8;;3;190.8;63.6;22;0.0;4.0;0.0;4;;7.0;2;47;True;2;1.0;1.0;False;1.0;;131.0;True;14;2220.0;24
152;81.0;;2;81.0;40.5;16;0.0;3.0;0.0;4;1.0;6.0;2;47;True;2;1.0;1.0;False;1.0;;131.0;True;14;2220.0;24
153;109.8;;3;109.8;36.6;3;4.0;6.0;0.0;1;;164.0;2;33;True;2;1.0;1.0;True;1.0;8.0;66.0;True;8;800.0;414
154;91.0;;3;91.0;30.33;39;0.0;2.0;7.0;6;;75.0;2;33;True;2;1.0;1.0;True;1.0;8.0;66.0;True;8;800.0;414
155;52.0;;2;52.0;26.0;58;0.0;2.0;6.0;6;1.0;70.0;2;33;True;2;1.0;1.0;True;1.0;8.0;66.0;True;8;800.0;414
156;86.8;;3;86.8;28.93;8;0.0;0.0;7.0;8;;64.0;2;33;True;2;1.0;1.0;True;1.0;8.0;66.0;True;8;800.0;414
157;35.7;;1;35.7;35.7;-12;0.0;0.0;7.0;8;1.0;64.0;2;33;True;2;1.0;1.0;True;1.0;8.0;66.0;True;8;800.0;414
158;28.0;;1;28.0;28.0;2;0.0;1.0;6.0;9;1.0;58.0;2;33;True;2;1.0;1.0;True;1.0;8.0;66.0;True;8;800.0;414
159;35.5;;1;35.5;35.5;4;0.0;0.0;6.0;9;3.0;58.0;2;33;True;2;1.0;1.0;True;1.0;8.0;66.0;True;8;800.0;414
160;79.3;;2;79.3;39.65;-6;0.0;1.0;6.0;10;2.0;54.0;2;33;True;2;1.0;1.0;True;1.0;8.0;66.0;True;8;800.0;414
161;100.0;;2;100.0;50.0;-26;0.0;1.0;7.0;13;;46.0;2;33;True;2;1.0;1.0;True;1.0;8.0;66.0;True;8;800.0;414
162;226.5;;3;226.5;75.5;414;0.0;2.0;0.0;2;;42.0;2;33;True;2;1.0;1.0;True;1.0;8.0;66.0;True;8;800.0;414
163;71.4;;3;71.4;23.8;63;;;;2;1.0;109.0;2;33;True;2;1.0;1.0;True;1.0;8.0;66.0;True;8;800.0;414
164;144.9;;3;144.9;48.3;62;0.0;0.0;6.0;4;;103.0;2;33;True;2;1.0;1.0;True;1.0;8.0;66.0;True;8;800.0;414
165;152.7;;3;152.7;50.9;59;0.0;0.0;6.0;4;1.0;87.0;2;33;True;2;1.0;1.0;True;1.0;8.0;66.0;True;8;800.0;414
166;500.0;;4;504.08;126.02;29;0.0;0.0;0.0;0;1.0;3277.0;2;36;False;2;2.0;1.0;;2.0;10.0;72.0;False;0;;80
167;600.0;;4;617.84;154.46;80;;;;1;1.0;1143.0;2;36;False;2;2.0;1.0;;2.0;10.0;72.0;False;0;;80
168;354.7;;5;362.2;72.44;877;;;;1;;;2;27;True;1;;;;;2.0;66.0;False;0;800.0;877
169;57.0;;5;64.5;12.9;876;;;;1;1.0;;2;27;True;1;;;;;2.0;66.0;False;0;800.0;877
170;120.0;;3;120.0;40.0;7;0.0;0.0;0.0;0;;;2;25;False;1;0.0;0.0;True;4.0;19.0;12.0;True;6;760.0;7
171;163.99;;4;177.12;44.28;-4;3.0;5.0;0.0;0;1.0;7.0;2;25;False;1;0.0;0.0;True;4.0;19.0;12.0;True;6;760.0;7
172;29.95;;1;29.95;29.95;3;0.0;3.0;0.0;1;1.0;3.0;2;25;False;1;0.0;0.0;True;4.0;19.0;12.0;True;6;760.0;7
173;216.7;;1;216.7;216.7;196;0.0;0.0;0.0;0;;;2;68;True;2;0.0;1.0;True;1.0;;20.0;False;0;;196
174;273.8;;6;273.8;45.63;123;;;;0;1.0;161.0;2;68;True;2;0.0;1.0;True;1.0;;20.0;False;0;;196
175;146.9;;3;146.9;48.97;5;0.0;1.0;0.0;1;1.0;70.0;2;68;True;2;0.0;1.0;True;1.0;;20.0;False;0;;196
176;260.8;;6;260.8;43.47;28;0.0;1.0;0.0;1;2.0;48.0;2;68;True;2;0.0;1.0;True;1.0;;20.0;False;0;;196
177;136.9;;5;136.9;27.38;124;0.0;3.0;0.0;1;3.0;27.0;2;68;True;2;0.0;1.0;True;1.0;;20.0;False;0;;196
178;146.9;;5;146.9;29.38;79;;;;1;4.0;25.0;2;68;True;2;0.0;1.0;True;1.0;;20.0;False;0;;196
179;62.9;;4;62.9;15.73;106;1.0;3.0;0.0;1;5.0;25.0;2;68;True;2;0.0;1.0;True;1.0;;20.0;False;0;;196
180;93.9;;4;93.9;23.48;77;;;;2;5.0;20.0;2;68;True;2;0.0;1.0;True;1.0;;20.0;False;0;;196
181;109.9;;5;109.9;21.98;45;;;;3;5.0;17.0;2;68;True;2;0.0;1.0;True;1.0;;20.0;False;0;;196
182;84.8;;3;84.8;28.27;8;;;;3;6.0;27.0;2;68;True;2;0.0;1.0;True;1.0;;20.0;False;0;;196
183;88.0;;2;88.0;44.0;7;0.0;0.0;0.0;0;;;2;44;True;3;3.0;0.0;True;2.0;2.0;77.0;True;7;692.33;7
184;1164.0;;5;1436.9;287.38;3;0.0;0.0;0.0;0;;;1;57;False;1;0.0;1.0;True;2.0;0.0;66.0;False;0;3000.0;3
185;250.0;;3;250.0;83.33;2;0.0;0.0;0.0;0;;;2;24;False;1;0.0;1.0;True;2.0;0.0;77.0;True;6;913.35;3
186;142.7;;3;142.7;47.57;3;0.0;0.0;0.0;0;1.0;0.0;2;24;False;1;0.0;1.0;True;2.0;0.0;77.0;True;6;913.35;3
187;259.8;;3;259.8;86.6;2;1.0;3.0;0.0;2;;0.0;2;24;False;1;0.0;1.0;True;2.0;0.0;77.0;True;6;913.35;3
188;39.9;;1;39.9;39.9;-3;0.0;0.0;0.0;3;;0.0;2;24;False;1;0.0;1.0;True;2.0;0.0;77.0;True;6;913.35;3
189;69.9;;2;69.9;34.95;1;0.0;0.0;0.0;4;;0.0;2;24;False;1;0.0;1.0;True;2.0;0.0;77.0;True;6;913.35;3
190;50.99;;2;50.99;25.5;-1;0.0;0.0;0.0;0;;;2;45;False;2;0.0;0.0;True;1.0;13.0;84.0;True;6;560.0;149
191;175.0;;3;175.0;58.33;0;0.0;0.0;0.0;1;;0.0;2;45;False;2;0.0;0.0;True;1.0;13.0;84.0;True;6;560.0;149
192;134.99;;3;134.99;45.0;2;0.0;2.0;0.0;1;1.0;0.0;2;45;False;2;0.0;0.0;True;1.0;13.0;84.0;True;6;560.0;149
193;190.0;;3;190.0;63.33;16;0.0;0.0;0.0;2;1.0;0.0;2;45;False;2;0.0;0.0;True;1.0;13.0;84.0;True;6;560.0;149
194;239.99;;3;245.13;81.71;149;0.0;2.0;0.0;4;;0.0;2;45;False;2;0.0;0.0;True;1.0;13.0;84.0;True;6;560.0;149
195;171.99;;3;171.99;57.33;118;0.0;0.0;0.0;4;2.0;0.0;2;45;False;2;0.0;0.0;True;1.0;13.0;84.0;True;6;560.0;149
196;59.99;;2;59.99;30.0;0;0.0;0.0;0.0;4;2.0;0.0;2;45;False;2;0.0;0.0;True;1.0;13.0;84.0;True;6;560.0;149
197;79.0;;2;79.0;39.5;134;0.0;0.0;0.0;4;3.0;0.0;2;45;False;2;0.0;0.0;True;1.0;13.0;84.0;True;6;560.0;149
198;615.0;;8;856.8;107.1;20;5.0;5.0;0.0;0;;;2;43;True;6;0.0;0.0;True;1.0;1.0;66.0;False;0;545.0;20
199;50.0;;1;50.0;50.0;21;1.0;5.0;0.0;0;;;2;49;False;3;2.0;1.0;True;1.0;40.0;54.0;True;16;1373.0;21
200;138.0;;2;138.0;69.0;27;0.0;0.0;0.0;0;;;2;25;True;1;1.0;0.0;True;1.0;20.0;6.0;True;7;775.0;79
201;66.7;;2;66.7;33.35;79;0.0;0.0;0.0;1;;26.0;2;25;True;1;1.0;0.0;True;1.0;20.0;6.0;True;7;775.0;79
202;109.8;;3;109.8;36.6;4;0.0;0.0;0.0;2;1.0;0.0;2;60;True;5;0.0;0.0;True;1.0;2.0;68.0;True;0;545.0;5
203;69.8;;2;70.14;35.07;4;0.0;0.0;0.0;4;;0.0;2;60;True;5;0.0;0.0;True;1.0;2.0;68.0;True;0;545.0;5
204;100.0;;3;100.0;33.33;2;0.0;0.0;0.0;4;1.0;0.0;2;60;True;5;0.0;0.0;True;1.0;2.0;68.0;True;0;545.0;5
205;59.9;;2;59.9;29.95;-1;;;;6;;0.0;2;60;True;5;0.0;0.0;True;1.0;2.0;68.0;True;0;545.0;5
206;24.0;;1;24.0;24.0;-12;;;;7;;0.0;2;60;True;5;0.0;0.0;True;1.0;2.0;68.0;True;0;545.0;5
207;889.6;;6;1029.24;171.54;5;;;;8;;0.0;2;60;True;5;0.0;0.0;True;1.0;2.0;68.0;True;0;545.0;5
208;375.0;;3;384.36;128.12;-31;;;;9;1.0;0.0;2;60;True;5;0.0;0.0;True;1.0;2.0;68.0;True;0;545.0;5
209;61.6;;3;63.15;21.05;-32;;;;9;1.0;0.0;2;60;True;5;0.0;0.0;True;1.0;2.0;68.0;True;0;545.0;5
210;129.9;;2;139.9;69.95;-1;0.0;0.0;0.0;0;;;2;60;True;5;0.0;0.0;True;1.0;2.0;68.0;True;0;545.0;5
211;94.6;;2;104.6;52.3;-10;0.0;0.0;0.0;1;;0.0;2;60;True;5;0.0;0.0;True;1.0;2.0;68.0;True;0;545.0;5
212;217.6;;3;227.61;75.87;5;0.0;0.0;0.0;2;;0.0;2;60;True;5;0.0;0.0;True;1.0;2.0;68.0;True;0;545.0;5
213;89.9;;4;89.9;22.48;69;6.0;6.0;0.0;0;1.0;;2;62;False;3;2.0;0.0;True;1.0;5.0;20.0;True;6;1500.0;762
214;83.7;;4;83.7;20.93;69;6.0;6.0;0.0;0;1.0;;2;62;False;3;2.0;0.0;True;1.0;5.0;20.0;True;6;1500.0;762
215;104.8;;3;104.8;34.93;762;;;;0;2.0;41.0;2;62;False;3;2.0;0.0;True;1.0;5.0;20.0;True;6;1500.0;762
216;216.53;;4;216.53;54.13;758;;;;2;1.0;29.0;2;62;False;3;2.0;0.0;True;1.0;5.0;20.0;True;6;1500.0;762
217;133.9;;3;133.9;44.63;123;0.0;0.0;0.0;0;;;2;42;True;2;0.0;1.0;True;1.0;10.0;84.0;True;6;600.0;123
218;189.77;;5;197.25;39.45;0;0.0;0.0;0.0;0;;;1;28;False;1;0.0;1.0;True;4.0;22.0;76.0;True;7;660.0;35
219;99.9;;3;104.4;34.8;35;0.0;1.0;0.0;1;1.0;0.0;1;28;False;1;0.0;1.0;True;4.0;22.0;76.0;True;7;660.0;35
220;194.8;;5;202.3;40.46;35;0.0;1.0;0.0;1;1.0;0.0;1;28;False;1;0.0;1.0;True;4.0;22.0;76.0;True;7;660.0;35
221;131.7;;4;137.72;34.43;-4;0.0;0.0;0.0;2;1.0;4.0;1;28;False;1;0.0;1.0;True;4.0;22.0;76.0;True;7;660.0;35
222;300.0;;6;300.0;50.0;16;0.0;0.0;0.0;2;;7.0;2;42;False;2;1.0;1.0;False;1.0;6.0;24.0;True;6;800.0;32
223;248.0;;5;248.0;49.6;17;0.0;0.0;0.0;2;1.0;9.0;2;42;False;2;1.0;1.0;False;1.0;6.0;24.0;True;6;800.0;32
224;179.5;;5;179.5;35.9;31;;;;3;1.0;8.0;2;42;False;2;1.0;1.0;False;1.0;6.0;24.0;True;6;800.0;32
225;109.4;;4;109.4;27.35;32;;;;4;1.0;9.0;2;42;False;2;1.0;1.0;False;1.0;6.0;24.0;True;6;800.0;32
226;293.7;;5;293.7;58.74;-30;0.0;0.0;0.0;6;;10.0;2;42;False;2;1.0;1.0;False;1.0;6.0;24.0;True;6;800.0;32
227;164.3;;4;164.3;41.08;14;0.0;0.0;0.0;0;;;2;42;False;2;1.0;1.0;False;1.0;6.0;24.0;True;6;800.0;32
228;178.66;;4;178.66;44.67;20;3.0;8.0;0.0;0;1.0;0.0;2;42;False;2;1.0;1.0;False;1.0;6.0;24.0;True;6;800.0;32
229;254.91;;4;254.91;63.73;912;0.0;0.0;0.0;0;;;2;37;False;1;3.0;0.0;True;1.0;4.0;76.0;True;0;620.0;912
230;95.0;;3;95.0;31.67;901;0.0;0.0;0.0;0;1.0;;2;37;False;1;3.0;0.0;True;1.0;4.0;76.0;True;0;620.0;912
231;400.0;;10;415.0;41.5;-20;0.0;0.0;0.0;1;;0.0;2;48;True;2;0.0;0.0;True;4.0;5.0;93.0;True;13;916.89;1
232;549.97;;10;565.0;56.5;1;0.0;0.0;0.0;1;1.0;0.0;2;48;True;2;0.0;0.0;True;4.0;5.0;93.0;True;13;916.89;1
233;349.85;;4;349.85;87.46;99;0.0;0.0;1.0;0;;;2;37;True;1;0.0;0.0;True;1.0;;67.0;False;0;920.0;99
234;176.55;;5;176.55;35.31;3;0.0;0.0;0.0;0;;;2;39;True;2;3.0;0.0;True;1.0;5.0;24.0;True;10;780.0;242
235;134.82;;3;134.82;44.94;4;0.0;0.0;0.0;0;1.0;0.0;2;39;True;2;3.0;0.0;True;1.0;5.0;24.0;True;10;780.0;242
236;462.19;;6;462.19;77.03;242;0.0;0.0;0.0;2;;0.0;2;39;True;2;3.0;0.0;True;1.0;5.0;24.0;True;10;780.0;242
237;220.85;;4;220.85;55.21;3;0.0;0.0;0.0;3;;46.0;2;39;True;2;3.0;0.0;True;1.0;5.0;24.0;True;10;780.0;242
238;556.0;;6;565.02;94.17;0;0.0;0.0;0.0;3;1.0;46.0;2;39;True;2;3.0;0.0;True;1.0;5.0;24.0;True;10;780.0;242
239;85.2;;3;85.2;28.4;63;;;;4;1.0;29.0;2;39;True;2;3.0;0.0;True;1.0;5.0;24.0;True;10;780.0;242
240;132.0;;3;132.0;44.0;56;;;;4;2.0;27.0;2;39;True;2;3.0;0.0;True;1.0;5.0;24.0;True;10;780.0;242
241;198.0;;4;198.0;49.5;54;;;;7;;28.0;2;39;True;2;3.0;0.0;True;1.0;5.0;24.0;True;10;780.0;242
242;247.5;;5;255.0;51.0;53;;;;7;1.0;28.0;2;39;True;2;3.0;0.0;True;1.0;5.0;24.0;True;10;780.0;242
243;200.0;;4;200.0;50.0;-4;0.0;0.0;0.0;0;;;2;39;True;2;2.0;0.0;True;1.0;0.0;12.0;True;6;1028.77;-4
